ano,serie,raca_cor,disciplina,value,escola_publica,escola_publica_contagem,regiao,regiao_contagem,sexo,sexo_contagem,escolaridade_agrupado,escolaridade_mae,escolaridade_pai,responsaveis_comparecem_reuniao_pais,quantidade_agrupado,possui_casa_dormitorio,possui_computador,possui_geladeira,possui_tv,possui_automovel,possui_casa_banheiro,possui_freezer,possui_maquina_lavar_roupa,evasao_escolar_ate_final_ano,rede,reprovacao,possui_trabalho_agrupado,possui_trabalho,tempo_lazer_agrupado,tempo_lazer,trabalho_domestico_agrupado,tempo_trabalho_domestico,desempenho_aluno,desempenho_aluno_contagem
2021,9,Preta,MT,C,-,0,Centro-Oeste,396408,-,0,EB incompleta,121317,96600.0,521646,Sim,395137,89111,117447,291814,67116,223650,0,0,9866,122067,86535,0,0,Não,154139,Não,268840,Básico,6026
2021,9,Preta,MT,D,-,0,Sudeste,65984,-,0,EB completa,241045,172488.0,0,Sim,377105,39442,27719,119019,23806,55827,0,0,0,0,0,0,0,Não,563952,Não,251268,Insuficiente,5291
2021,9,Preta,MT,E,-,0,Sul,53526,-,0,EB completa,93820,55366.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,-,0
2021,9,Preta,MT,F,-,0,-,0,-,0,ES completo,301309,430155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Amarela,LP,*,-,0,-,0,-,41,0,137,54.0,42,0,458,1649,189,387,230,562,115,166,0,103,0,42,0,327,16,88,35,-,11
2021,12,Amarela,LP,.,-,0,-,0,-,92,0,188,221.0,1463,0,1169,1127,789,1023,1496,1033,1160,1063,0,1805,0,1339,0,1401,800,738,791,-,0
2021,12,Amarela,LP,A,Não,428,Norte,3720,Masculino,12126,EB incompleta,3848,4624.0,4640,Não,304,13289,340,1886,14856,770,10593,6696,Não,13033,Sim,2001,Não,2404,27564,24319,21851,Avançado,151
2021,12,Amarela,LP,B,Sim,30884,Nordeste,11930,Feminino,19053,EB incompleta,3889,4059.0,9909,Sim,2949,10220,26136,16627,11301,18052,19444,23387,Sim,1438,Não,5313,Não,6729,2405,1527,6360,Proficiente,7823
2021,12,Amarela,LP,C,-,0,Centro-Oeste,9724,-,0,EB incompleta,4439,3565.0,15258,Sim,12690,3387,3274,8182,2591,8522,0,0,0,1457,Não,7236,Não,8723,527,4640,2275,Básico,11634
2021,12,Amarela,LP,D,-,0,Sudeste,2061,-,0,EB completa,10138,7574.0,0,Sim,13742,1640,584,3207,838,2373,0,0,0,13476,Não,15381,Não,11728,0,0,0,Insuficiente,11693
2021,12,Amarela,LP,E,-,0,Sul,3877,-,0,EB completa,3816,2270.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Amarela,LP,F,-,0,-,0,-,0,ES completo,4857,8945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Branca,LP,*,-,0,-,0,-,373,0,1616,732.0,399,0,4477,13665,1798,3720,2150,4895,1161,1138,0,1183,0,441,0,3412,196,1078,221,-,141
2021,12,Branca,LP,.,-,0,-,0,-,739,0,2311,2470.0,13376,0,10829,11120,7576,9593,13610,9545,10697,9867,0,17805,0,13370,0,14688,9765,9062,9349,-,0
2021,12,Branca,LP,A,Não,10317,Norte,23344,Masculino,187166,EB incompleta,34697,43110.0,59158,Não,1850,112112,2059,14724,128842,5853,82706,45198,Não,176697,Sim,13223,Não,30841,373761,302942,319954,Avançado,5212
2021,12,Branca,LP,B,Sim,396320,Nordeste,77527,Feminino,218359,EB incompleta,41766,47052.0,126741,Sim,27874,170974,335391,174921,186873,212024,312073,350434,Sim,16134,Não,52491,Não,103187,19323,23399,59049,Proficiente,160157
2021,12,Branca,LP,C,-,0,Centro-Oeste,188016,-,0,EB incompleta,53554,50213.0,206963,Sim,163436,68478,51648,131620,58943,129540,0,0,0,15176,Não,94711,Não,126238,3592,70156,18064,Básico,138727
2021,12,Branca,LP,D,-,0,Sudeste,86594,-,0,EB completa,150199,125732.0,0,Sim,198171,30288,8165,72059,16219,44780,0,0,0,179642,Não,232401,Não,128271,0,0,0,Insuficiente,102400
2021,12,Branca,LP,E,-,0,Sul,31156,-,0,EB completa,73726,47066.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Branca,LP,F,-,0,-,0,-,0,ES completo,48768,90262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Indígena,LP,*,-,0,-,0,-,27,0,59,40.0,46,0,275,935,160,188,113,276,70,103,0,83,0,41,0,249,14,32,16,-,6
2021,12,Indígena,LP,.,-,0,-,0,-,58,0,126,157.0,1144,0,903,1036,672,857,1229,906,1003,911,0,1304,0,1072,0,1001,483,457,472,-,0
2021,12,Indígena,LP,A,Não,100,Norte,3729,Masculino,8296,EB incompleta,2117,2375.0,2026,Não,387,7217,751,1247,8250,824,5566,3986,Não,5766,Sim,1713,Não,1563,12679,12517,9532,Avançado,30
2021,12,Indígena,LP,B,Sim,15143,Nordeste,5333,Feminino,6862,EB incompleta,2022,2004.0,4596,Sim,1835,4062,11722,8071,4271,9017,8604,10243,Sim,924,Não,2804,Não,3650,1650,631,3849,Proficiente,2258
2021,12,Indígena,LP,C,-,0,Centro-Oeste,4009,-,0,EB incompleta,2034,1701.0,7431,Sim,5645,1279,1542,3492,998,3320,0,0,0,853,Não,3192,Não,3860,417,1606,1374,Básico,5225
2021,12,Indígena,LP,D,-,0,Sudeste,820,-,0,EB completa,4625,3530.0,0,Sim,6198,714,396,1388,382,900,0,0,0,6313,Não,6421,Não,4920,0,0,0,Insuficiente,7724
2021,12,Indígena,LP,E,-,0,Sul,1352,-,0,EB completa,1636,1181.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Indígena,LP,F,-,0,-,0,-,0,ES completo,2624,4255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Parda,LP,*,-,0,-,0,-,487,0,2152,822.0,630,0,7679,29742,3334,6166,3988,8785,1808,2323,0,2017,0,661,0,5897,260,1239,413,-,162
2021,12,Parda,LP,.,-,0,-,0,-,1096,0,3412,3823.0,23183,0,17907,18908,11547,15318,24511,15666,18458,16301,0,30778,0,22302,0,23443,13720,12803,13541,-,0
2021,12,Parda,LP,A,Não,7397,Norte,81780,Masculino,245630,EB incompleta,68421,83967.0,67723,Não,4412,241148,6043,29851,276376,13916,191352,119680,Não,242012,Sim,31630,Não,42932,495399,448920,401499,Avançado,3243
2021,12,Parda,LP,B,Sim,551148,Nordeste,204376,Feminino,311332,EB incompleta,72015,73562.0,169579,Sim,54349,187193,475294,299666,199391,338986,346927,420241,Sim,27438,Não,91230,Não,129964,39950,23144,106777,Proficiente,148263
2021,12,Parda,LP,C,-,0,Centro-Oeste,186482,-,0,EB incompleta,76457,65347.0,297430,Sim,236604,57909,53354,149455,42543,145692,0,0,0,25827,Não,132389,Não,163747,9216,72439,36315,Básico,205495
2021,12,Parda,LP,D,-,0,Sudeste,36575,-,0,EB completa,185072,138786.0,0,Sim,237594,23645,8973,58089,11736,35500,0,0,0,230473,Não,280333,Não,192562,0,0,0,Insuficiente,201382
2021,12,Parda,LP,E,-,0,Sul,49332,-,0,EB completa,65934,36899.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Parda,LP,F,-,0,-,0,-,0,ES completo,85082,155339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Preta,LP,*,-,0,-,0,-,210,0,796,318.0,259,0,2761,10717,1456,2234,1461,3438,693,906,0,765,0,306,0,2134,98,473,193,-,65
2021,12,Preta,LP,.,-,0,-,0,-,582,0,1526,1698.0,9833,0,7482,7942,5041,6653,10131,6816,8079,7218,0,12440,0,9279,0,9653,5414,5108,5342,-,0
2021,12,Preta,LP,A,Não,1706,Norte,15195,Masculino,90880,EB incompleta,21752,25845.0,24539,Não,1814,78937,1960,8875,97183,4985,60934,37593,Não,71504,Sim,10890,Não,13993,163095,145637,123655,Avançado,787
2021,12,Preta,LP,B,Sim,182604,Nordeste,67870,Feminino,92638,EB incompleta,22610,22449.0,56692,Sim,19614,60409,153407,93737,59897,113379,114604,138593,Sim,9312,Não,28682,Não,41394,12978,8274,39510,Proficiente,43804
2021,12,Preta,LP,C,-,0,Centro-Oeste,79001,-,0,EB incompleta,25096,21144.0,92987,Sim,79468,18759,18878,51864,11979,45027,0,0,0,9015,Não,40728,Não,53519,2725,24818,15610,Básico,65770
2021,12,Preta,LP,D,-,0,Sudeste,8412,-,0,EB completa,62584,45666.0,0,Sim,73171,7546,3568,20947,3659,10665,0,0,0,81274,Não,94425,Não,63617,0,0,0,Insuficiente,73884
2021,12,Preta,LP,E,-,0,Sul,13832,-,0,EB completa,20401,10997.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Preta,LP,F,-,0,-,0,-,0,ES completo,29545,56193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Amarela,MT,*,-,0,-,0,-,41,0,137,54.0,42,0,458,1649,189,387,230,562,115,166,0,103,0,42,0,327,16,88,35,-,11
2021,12,Amarela,MT,.,-,0,-,0,-,92,0,188,221.0,1463,0,1169,1127,789,1023,1496,1033,1160,1063,0,1805,0,1339,0,1401,800,738,791,-,0
2021,12,Amarela,MT,A,Não,428,Norte,3720,Masculino,12126,EB incompleta,3848,4624.0,4640,Não,304,13289,340,1886,14856,770,10593,6696,Não,13033,Sim,2001,Não,2404,27564,24319,21851,Avançado,114
2021,12,Amarela,MT,B,Sim,30884,Nordeste,11930,Feminino,19053,EB incompleta,3889,4059.0,9909,Sim,2949,10220,26136,16627,11301,18052,19444,23387,Sim,1438,Não,5313,Não,6729,2405,1527,6360,Proficiente,1019
2021,12,Amarela,MT,C,-,0,Centro-Oeste,9724,-,0,EB incompleta,4439,3565.0,15258,Sim,12690,3387,3274,8182,2591,8522,0,0,0,1457,Não,7236,Não,8723,527,4640,2275,Básico,10693
2021,12,Amarela,MT,D,-,0,Sudeste,2061,-,0,EB completa,10138,7574.0,0,Sim,13742,1640,584,3207,838,2373,0,0,0,13476,Não,15381,Não,11728,0,0,0,Insuficiente,19475
2021,12,Amarela,MT,E,-,0,Sul,3877,-,0,EB completa,3816,2270.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Amarela,MT,F,-,0,-,0,-,0,ES completo,4857,8945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Branca,MT,*,-,0,-,0,-,373,0,1616,732.0,399,0,4477,13665,1798,3720,2150,4895,1161,1138,0,1183,0,441,0,3412,196,1078,221,-,141
2021,12,Branca,MT,.,-,0,-,0,-,739,0,2311,2470.0,13376,0,10829,11120,7576,9593,13610,9545,10697,9867,0,17805,0,13370,0,14688,9765,9062,9349,-,0
2021,12,Branca,MT,A,Não,10317,Norte,23344,Masculino,187166,EB incompleta,34697,43110.0,59158,Não,1850,112112,2059,14724,128842,5853,82706,45198,Não,176697,Sim,13223,Não,30841,373761,302942,319954,Avançado,2881
2021,12,Branca,MT,B,Sim,396320,Nordeste,77527,Feminino,218359,EB incompleta,41766,47052.0,126741,Sim,27874,170974,335391,174921,186873,212024,312073,350434,Sim,16134,Não,52491,Não,103187,19323,23399,59049,Proficiente,25737
2021,12,Branca,MT,C,-,0,Centro-Oeste,188016,-,0,EB incompleta,53554,50213.0,206963,Sim,163436,68478,51648,131620,58943,129540,0,0,0,15176,Não,94711,Não,126238,3592,70156,18064,Básico,186263
2021,12,Branca,MT,D,-,0,Sudeste,86594,-,0,EB completa,150199,125732.0,0,Sim,198171,30288,8165,72059,16219,44780,0,0,0,179642,Não,232401,Não,128271,0,0,0,Insuficiente,191615
2021,12,Branca,MT,E,-,0,Sul,31156,-,0,EB completa,73726,47066.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Branca,MT,F,-,0,-,0,-,0,ES completo,48768,90262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Indígena,MT,*,-,0,-,0,-,27,0,59,40.0,46,0,275,935,160,188,113,276,70,103,0,83,0,41,0,249,14,32,16,-,6
2021,12,Indígena,MT,.,-,0,-,0,-,58,0,126,157.0,1144,0,903,1036,672,857,1229,906,1003,911,0,1304,0,1072,0,1001,483,457,472,-,0
2021,12,Indígena,MT,A,Não,100,Norte,3729,Masculino,8296,EB incompleta,2117,2375.0,2026,Não,387,7217,751,1247,8250,824,5566,3986,Não,5766,Sim,1713,Não,1563,12679,12517,9532,Avançado,12
2021,12,Indígena,MT,B,Sim,15143,Nordeste,5333,Feminino,6862,EB incompleta,2022,2004.0,4596,Sim,1835,4062,11722,8071,4271,9017,8604,10243,Sim,924,Não,2804,Não,3650,1650,631,3849,Proficiente,201
2021,12,Indígena,MT,C,-,0,Centro-Oeste,4009,-,0,EB incompleta,2034,1701.0,7431,Sim,5645,1279,1542,3492,998,3320,0,0,0,853,Não,3192,Não,3860,417,1606,1374,Básico,4028
2021,12,Indígena,MT,D,-,0,Sudeste,820,-,0,EB completa,4625,3530.0,0,Sim,6198,714,396,1388,382,900,0,0,0,6313,Não,6421,Não,4920,0,0,0,Insuficiente,10996
2021,12,Indígena,MT,E,-,0,Sul,1352,-,0,EB completa,1636,1181.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Indígena,MT,F,-,0,-,0,-,0,ES completo,2624,4255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Parda,MT,*,-,0,-,0,-,487,0,2152,822.0,630,0,7679,29742,3334,6166,3988,8785,1808,2323,0,2017,0,661,0,5897,260,1239,413,-,162
2021,12,Parda,MT,.,-,0,-,0,-,1096,0,3412,3823.0,23183,0,17907,18908,11547,15318,24511,15666,18458,16301,0,30778,0,22302,0,23443,13720,12803,13541,-,0
2021,12,Parda,MT,A,Não,7397,Norte,81780,Masculino,245630,EB incompleta,68421,83967.0,67723,Não,4412,241148,6043,29851,276376,13916,191352,119680,Não,242012,Sim,31630,Não,42932,495399,448920,401499,Avançado,1609
2021,12,Parda,MT,B,Sim,551148,Nordeste,204376,Feminino,311332,EB incompleta,72015,73562.0,169579,Sim,54349,187193,475294,299666,199391,338986,346927,420241,Sim,27438,Não,91230,Não,129964,39950,23144,106777,Proficiente,17740
2021,12,Parda,MT,C,-,0,Centro-Oeste,186482,-,0,EB incompleta,76457,65347.0,297430,Sim,236604,57909,53354,149455,42543,145692,0,0,0,25827,Não,132389,Não,163747,9216,72439,36315,Básico,202552
2021,12,Parda,MT,D,-,0,Sudeste,36575,-,0,EB completa,185072,138786.0,0,Sim,237594,23645,8973,58089,11736,35500,0,0,0,230473,Não,280333,Não,192562,0,0,0,Insuficiente,336482
2021,12,Parda,MT,E,-,0,Sul,49332,-,0,EB completa,65934,36899.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Parda,MT,F,-,0,-,0,-,0,ES completo,85082,155339.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,12,Preta,MT,*,-,0,-,0,-,210,0,796,318.0,259,0,2761,10717,1456,2234,1461,3438,693,906,0,765,0,306,0,2134,98,473,193,-,65
2021,12,Preta,MT,.,-,0,-,0,-,582,0,1526,1698.0,9833,0,7482,7942,5041,6653,10131,6816,8079,7218,0,12440,0,9279,0,9653,5414,5108,5342,-,0
2021,12,Preta,MT,A,Não,1706,Norte,15195,Masculino,90880,EB incompleta,21752,25845.0,24539,Não,1814,78937,1960,8875,97183,4985,60934,37593,Não,71504,Sim,10890,Não,13993,163095,145637,123655,Avançado,284
2021,12,Preta,MT,B,Sim,182604,Nordeste,67870,Feminino,92638,EB incompleta,22610,22449.0,56692,Sim,19614,60409,153407,93737,59897,113379,114604,138593,Sim,9312,Não,28682,Não,41394,12978,8274,39510,Proficiente,3767
2021,12,Preta,MT,C,-,0,Centro-Oeste,79001,-,0,EB incompleta,25096,21144.0,92987,Sim,79468,18759,18878,51864,11979,45027,0,0,0,9015,Não,40728,Não,53519,2725,24818,15610,Básico,58738
2021,12,Preta,MT,D,-,0,Sudeste,8412,-,0,EB completa,62584,45666.0,0,Sim,73171,7546,3568,20947,3659,10665,0,0,0,81274,Não,94425,Não,63617,0,0,0,Insuficiente,121456
2021,12,Preta,MT,E,-,0,Sul,13832,-,0,EB completa,20401,10997.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,12,Preta,MT,F,-,0,-,0,-,0,ES completo,29545,56193.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Amarela,LP,*,-,0,-,0,-,3,0,9,4.0,2,0,21,76,9,17,12,25,11,5,0,8,0,3,0,13,0,7,1,-,0
2021,13,Amarela,LP,.,-,0,-,0,-,2,0,7,11.0,40,0,27,37,15,33,47,26,34,28,0,82,0,49,0,55,44,34,39,-,0
2021,13,Amarela,LP,A,Não,27,Norte,100,Masculino,923,EB incompleta,190,287.0,287,Não,12,685,16,119,925,39,692,574,Não,1151,Sim,72,Não,134,2009,1420,1758,Avançado,52
2021,13,Amarela,LP,B,Sim,2135,Nordeste,1152,Feminino,1234,EB incompleta,239,272.0,600,Sim,148,813,1896,1194,904,1159,1425,1555,Sim,106,Não,272,Não,581,96,174,281,Proficiente,1014
2021,13,Amarela,LP,C,-,0,Centro-Oeste,659,-,0,EB incompleta,289,239.0,1233,Sim,950,346,188,562,222,651,0,0,0,98,Não,509,Não,661,13,527,83,Básico,666
2021,13,Amarela,LP,D,-,0,Sudeste,205,-,0,EB completa,795,652.0,0,Sim,1004,205,38,237,52,262,0,0,0,717,Não,1257,Não,718,0,0,0,Insuficiente,430
2021,13,Amarela,LP,E,-,0,Sul,46,-,0,EB completa,436,288.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Amarela,LP,F,-,0,-,0,-,0,ES completo,197,409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Branca,LP,*,-,0,-,0,-,34,0,75,37.0,22,0,285,711,92,216,136,279,77,44,0,88,0,28,0,196,17,133,17,-,3
2021,13,Branca,LP,.,-,0,-,0,-,27,0,102,115.0,625,0,577,553,404,469,681,479,497,489,0,923,0,693,0,817,672,603,622,-,0
2021,13,Branca,LP,A,Não,287,Norte,726,Masculino,19113,EB incompleta,2465,3478.0,5292,Não,103,6694,74,1342,11307,359,7602,5334,Não,23307,Sim,502,Não,2494,38296,25600,35243,Avançado,1702
2021,13,Branca,LP,B,Sim,39627,Nordeste,12410,Feminino,20740,EB incompleta,3173,4041.0,11416,Sim,1840,18075,33935,17286,19948,18877,31738,34047,Sim,1514,Não,3626,Não,11357,817,2866,3328,Proficiente,25099
2021,13,Branca,LP,C,-,0,Centro-Oeste,16234,-,0,EB incompleta,4680,4816.0,22559,Sim,16918,9350,4861,13352,6522,14323,0,0,0,1587,Não,9458,Não,13796,112,10712,704,Básico,9080
2021,13,Branca,LP,D,-,0,Sudeste,9778,-,0,EB completa,16276,14924.0,0,Sim,20191,4531,548,7249,1320,5597,0,0,0,12495,Não,25607,Não,11254,0,0,0,Insuficiente,4030
2021,13,Branca,LP,E,-,0,Sul,766,-,0,EB completa,10793,6932.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Branca,LP,F,-,0,-,0,-,0,ES completo,2350,5571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Indígena,LP,*,-,0,-,0,-,2,0,0,1.0,0,0,10,26,6,10,3,14,1,4,0,2,0,0,0,6,0,2,0,-,0
2021,13,Indígena,LP,.,-,0,-,0,-,3,0,2,6.0,24,0,19,24,14,20,24,18,21,24,0,32,0,28,0,29,21,17,18,-,0
2021,13,Indígena,LP,A,Não,12,Norte,56,Masculino,359,EB incompleta,89,102.0,86,Não,6,294,8,44,358,11,257,199,Não,298,Sim,27,Não,55,624,521,476,Avançado,3
2021,13,Indígena,LP,B,Sim,674,Nordeste,402,Feminino,322,EB incompleta,93,97.0,212,Sim,49,231,582,385,243,423,407,459,Sim,42,Não,109,Não,159,38,29,156,Proficiente,230
2021,13,Indígena,LP,C,-,0,Centro-Oeste,148,-,0,EB incompleta,95,91.0,364,Sim,291,80,59,164,44,171,0,0,0,45,Não,171,Não,222,3,117,36,Básico,253
2021,13,Indígena,LP,D,-,0,Sudeste,63,-,0,EB completa,230,186.0,0,Sim,311,31,17,63,14,49,0,0,0,267,Não,351,Não,215,0,0,0,Insuficiente,200
2021,13,Indígena,LP,E,-,0,Sul,17,-,0,EB completa,101,50.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Indígena,LP,F,-,0,-,0,-,0,ES completo,76,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Parda,LP,*,-,0,-,0,-,27,0,87,43.0,24,0,367,1459,116,322,241,444,94,98,0,120,0,35,0,262,7,124,25,-,4
2021,13,Parda,LP,.,-,0,-,0,-,36,0,151,166.0,856,0,782,749,501,629,976,621,690,668,0,1354,0,905,0,1051,777,724,759,-,0
2021,13,Parda,LP,A,Não,338,Norte,2408,Masculino,19591,EB incompleta,4295,6153.0,4464,Não,181,14230,201,2293,21210,604,15150,12102,Não,23923,Sim,975,Não,2533,40820,30666,35831,Avançado,1113
2021,13,Parda,LP,B,Sim,42677,Nordeste,26258,Feminino,23361,EB incompleta,4813,5809.0,11719,Sim,3131,18563,38677,24062,16918,25487,27081,30147,Sim,1925,Não,5138,Não,11294,1228,2609,5036,Proficiente,22215
2021,13,Parda,LP,C,-,0,Centro-Oeste,9892,-,0,EB incompleta,5945,5457.0,25952,Sim,20452,5726,3148,11584,3020,12704,0,0,0,1950,Não,11075,Não,14045,183,8892,1364,Básico,12759
2021,13,Parda,LP,D,-,0,Sudeste,3551,-,0,EB completa,16899,13349.0,0,Sim,18102,2288,372,4125,650,3155,0,0,0,13743,Não,24887,Não,13830,0,0,0,Insuficiente,6924
2021,13,Parda,LP,E,-,0,Sul,906,-,0,EB completa,7379,3937.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Parda,LP,F,-,0,-,0,-,0,ES completo,3446,8101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Preta,LP,*,-,0,-,0,-,7,0,41,13.0,10,0,135,484,51,106,70,173,35,44,0,34,0,5,0,75,1,36,6,-,3
2021,13,Preta,LP,.,-,0,-,0,-,15,0,58,71.0,347,0,277,300,192,235,373,239,273,268,0,432,0,322,0,357,257,228,244,-,0
2021,13,Preta,LP,A,Não,114,Norte,572,Masculino,5915,EB incompleta,1214,1685.0,1511,Não,63,4351,63,572,6583,247,4227,3280,Não,6342,Sim,362,Não,693,11653,8965,9656,Avançado,207
2021,13,Preta,LP,B,Sim,12357,Nordeste,6707,Feminino,6534,EB incompleta,1387,1591.0,3707,Sim,1033,5026,10963,6713,4509,7606,7936,8879,Sim,571,Não,1523,Não,3003,500,725,1970,Proficiente,5741
2021,13,Preta,LP,C,-,0,Centro-Oeste,4235,-,0,EB incompleta,1710,1634.0,6896,Sim,5934,1660,1058,3521,775,3365,0,0,0,645,Não,2926,Não,3988,60,2517,595,Básico,3838
2021,13,Preta,LP,D,-,0,Sudeste,729,-,0,EB completa,4914,3767.0,0,Sim,5029,650,144,1324,161,841,0,0,0,4447,Não,7333,Não,4355,0,0,0,Insuficiente,2682
2021,13,Preta,LP,E,-,0,Sul,228,-,0,EB completa,2022,1003.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Preta,LP,F,-,0,-,0,-,0,ES completo,1125,2707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Amarela,MT,*,-,0,-,0,-,3,0,9,4.0,2,0,21,76,9,17,12,25,11,5,0,8,0,3,0,13,0,7,1,-,0
2021,13,Amarela,MT,.,-,0,-,0,-,2,0,7,11.0,40,0,27,37,15,33,47,26,34,28,0,82,0,49,0,55,44,34,39,-,0
2021,13,Amarela,MT,A,Não,27,Norte,100,Masculino,923,EB incompleta,190,287.0,287,Não,12,685,16,119,925,39,692,574,Não,1151,Sim,72,Não,134,2009,1420,1758,Avançado,60
2021,13,Amarela,MT,B,Sim,2135,Nordeste,1152,Feminino,1234,EB incompleta,239,272.0,600,Sim,148,813,1896,1194,904,1159,1425,1555,Sim,106,Não,272,Não,581,96,174,281,Proficiente,307
2021,13,Amarela,MT,C,-,0,Centro-Oeste,659,-,0,EB incompleta,289,239.0,1233,Sim,950,346,188,562,222,651,0,0,0,98,Não,509,Não,661,13,527,83,Básico,974
2021,13,Amarela,MT,D,-,0,Sudeste,205,-,0,EB completa,795,652.0,0,Sim,1004,205,38,237,52,262,0,0,0,717,Não,1257,Não,718,0,0,0,Insuficiente,821
2021,13,Amarela,MT,E,-,0,Sul,46,-,0,EB completa,436,288.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Amarela,MT,F,-,0,-,0,-,0,ES completo,197,409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Branca,MT,*,-,0,-,0,-,34,0,75,37.0,22,0,285,711,92,216,136,279,77,44,0,88,0,28,0,196,17,133,17,-,3
2021,13,Branca,MT,.,-,0,-,0,-,27,0,102,115.0,625,0,577,553,404,469,681,479,497,489,0,923,0,693,0,817,672,603,622,-,0
2021,13,Branca,MT,A,Não,287,Norte,726,Masculino,19113,EB incompleta,2465,3478.0,5292,Não,103,6694,74,1342,11307,359,7602,5334,Não,23307,Sim,502,Não,2494,38296,25600,35243,Avançado,1254
2021,13,Branca,MT,B,Sim,39627,Nordeste,12410,Feminino,20740,EB incompleta,3173,4041.0,11416,Sim,1840,18075,33935,17286,19948,18877,31738,34047,Sim,1514,Não,3626,Não,11357,817,2866,3328,Proficiente,7732
2021,13,Branca,MT,C,-,0,Centro-Oeste,16234,-,0,EB incompleta,4680,4816.0,22559,Sim,16918,9350,4861,13352,6522,14323,0,0,0,1587,Não,9458,Não,13796,112,10712,704,Básico,21691
2021,13,Branca,MT,D,-,0,Sudeste,9778,-,0,EB completa,16276,14924.0,0,Sim,20191,4531,548,7249,1320,5597,0,0,0,12495,Não,25607,Não,11254,0,0,0,Insuficiente,9234
2021,13,Branca,MT,E,-,0,Sul,766,-,0,EB completa,10793,6932.0,0,Sim,0,0,0,0,0,0,0,0,0,0,0,0,Sim,0,0,0,0,-,0
2021,13,Branca,MT,F,-,0,-,0,-,0,ES completo,2350,5571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2021,13,Indígena,MT,*,-,0,-,0,-,2,0,0,1.0,0,0,10,26,6,10,3,14,1,4,0,2,0,0,0,6,0,2,0,-,0
2021,13,Indígena,MT,.,-,0,-,0,-,3,0,2,6.0,24,0,19,24,14,20,24,18,21,24,0,32,0,28,0,29,21,17,18,-,0
